# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 21043       0.00   1.52848e+00
RP 21044     146.19   2.72497e-01
RP 21044       0.00   4.34850e+00
RP 21045      12.40   8.55928e-04
RP 21046       0.00   1.69633e+00
RP 21047       0.00   1.27373e+00
RP 21048       0.00   6.36866e-01
RP 22044       0.00   1.78214e-02
RP 22045       0.00   3.69383e+00
RP 22052       0.00   1.27373e-01
RP 23046       0.00   6.36866e-01
RP 23047       0.00   3.18433e+00
RP 23048       0.00   8.27926e+00
RP 23049       0.00   5.93591e+00
RP 23050       0.00   0.00000e+00
RP 23052       0.00   5.09493e-01
RP 23053       0.00   3.82120e-01
RP 23054       0.00   1.27373e-01
RP 24048       0.00   1.52848e+00
RP 24049       0.00   3.31171e+00
RP 24050       0.00   5.16985e-17
RP 24051       0.00   1.60473e+01
RP 24055       0.00   2.54747e-01
RP 25050       0.00   2.54746e-01
RP 25051       0.00   2.54747e+00
RP 25052     377.75   2.29272e+00
RP 25052       0.00   1.08267e+01
RP 25053       0.00   3.11596e-06
RP 25054       0.00   5.73169e+00
RP 25056       0.00   1.65585e+00
RP 25057       0.00   7.64240e-01
RP 25058       0.00   1.27373e-01
RP 25060       0.00   1.27373e-01
RP 26050       0.00   1.27373e-01
RP 26051       0.00   1.27373e-01
RP 26052       0.00   2.16535e+00
RP 26053       0.00   3.94857e+00
RP 26055       0.00   5.14363e+00
RP 26059       0.00   1.01554e+00
RP 26060       0.00   1.68485e-07
RP 26061       0.00   3.82120e-01
RP 26064       0.00   1.27373e-01
RP 27054       0.00   6.36866e-01
RP 27055       0.00   4.58544e+00
RP 27056       0.00   1.72738e+01
RP 27057       0.00   1.65101e+01
RP 27058       0.00   2.35214e+01
RP 27060      58.59   1.68480e-07
RP 27060       0.00   1.03584e+00
RP 27061       0.00   4.71281e+00
RP 27062       0.00   1.40111e+00
RP 27063       0.00   1.01899e+00
RP 27064       0.00   7.64240e-01
RP 27065       0.00   1.27373e-01
RP 27066       0.00   1.27373e-01
RP 28056       0.00   2.67484e+00
RP 28057       0.00   4.96756e+00
RP 28059       0.00   3.31071e-04
RP 28063       0.00   1.09546e-01
RP 28065      63.37   2.58438e-03
RP 28065       0.00   4.84018e+00
RP 28066       0.00   3.82120e+00
RP 28067       0.00   1.52848e+00
RP 28068       0.00   1.01899e+00
RP 28069       0.00   1.27373e-01
RP 28070       0.00   8.91613e-01
RP 29058       0.00   2.54747e-01
RP 29059       0.00   8.91613e-01
RP 29060       0.00   4.07595e+00
RP 29061       0.00   2.06345e+01
RP 29062       0.00   3.79572e+01
RP 29064       0.00   4.26700e+01
RP 29066       0.00   2.22903e+01
RP 29067       0.00   1.15910e+01
RP 29068       0.00   1.22278e+01
RP 29069       0.00   5.09493e+00
RP 29070     242.60   8.80547e-01
RP 29070     101.10   8.91613e-01
RP 29070       0.00   5.46612e+00
RP 29071       0.00   3.18433e+00
RP 29072       0.00   2.29272e+00
RP 29074       0.00   3.82120e-01
RP 30061       0.00   1.14636e+00
RP 30062       0.00   5.22230e+00
RP 30063       0.00   1.68133e+01
RP 30065       0.00   4.74617e+01
RP 30067      93.31   3.25961e+01
RP 30069       0.00   3.55371e+01
RP 30070       0.00   -4.77809e-20
RP 30071     157.70   5.99823e-01
RP 30071       0.00   1.26100e+01
RP 30072       0.00   7.89714e+00
RP 30073       0.00   8.91613e-01
RP 30074       0.00   2.03797e+00
RP 30075       0.00   1.27373e-01
RP 31064      42.85   2.76499e-02
RP 31064       0.00   1.27373e+00
RP 31065       0.00   6.24129e+00
RP 31066       0.00   1.75775e+01
RP 31067       0.00   4.01554e+01
RP 31068       0.00   7.61958e+01
RP 31070       0.00   7.01827e+01
RP 31072     119.66   3.04653e-01
RP 31072       0.00   4.26700e+01
RP 31073       0.00   3.50277e+01
RP 31074      59.57   1.19207e+00
RP 31074       0.00   9.55300e+00
RP 31075       0.00   5.22230e+00
RP 31076       0.00   5.09493e-01
RP 32064       0.00   1.27373e-01
RP 32065       0.00   2.54747e-01
RP 32066       0.00   3.82120e+00
RP 32067      18.20   2.09800e-01
RP 32067       0.00   5.09493e+00
RP 32068       0.00   1.96443e+01
RP 32069      86.76   1.35592e-01
RP 32069       0.00   8.29200e+01
RP 32071     198.35   2.46053e-01
RP 32071       0.00   1.98065e+02
RP 32073      66.73   4.64697e+01
RP 32075     139.69   3.37073e-02
RP 32075       0.00   4.53449e+01
RP 32077       0.00   3.82120e-01
